CAPE_u,CAPE_ext,dh,sat_def,P,RH
9810.420407503821,4710.639803804109,-13330.514678238695,0.004426454828446819,9.085806907076071,0.13555136002203497
10105.204760198674,4669.150586103869,-13440.326281290276,0.004318800347920785,9.69176377347724,0.13555136002203497
2427.920924894986,2023.932065406486,-4566.891919403679,0.007454125447999035,0.9639096215349929,0.13732307522876222
3797.688656412775,2982.7819213096845,-6960.246131951761,0.006861416809732545,1.767727829392317,0.13732307522876222
4167.0875204522345,3212.906403877046,-7559.5030973403045,0.006710302093242937,2.023633647952303,0.13732307522876222
4986.1141567522745,3674.335541808186,-8804.061027011106,0.00637318008157725,2.6586996145951955,0.13732307522876222
5061.7920210449465,3713.3822882079044,-8912.83872203494,0.00634196601170553,2.72241561845159,0.13732307522876222
5445.535363316865,3901.5192749270154,-9447.418027175045,0.00618371053679499,3.0595662415065252,0.13732307522876222
6681.203616917943,4388.198409641381,-10966.072988791268,0.005676980780785597,4.320930397751037,0.13732307522876222
6830.678100634284,4434.00554188617,-11128.020305815364,0.005589742248879482,4.493615021437886,0.13732307522876222
6885.189884521697,4449.978876995246,-11185.899583002603,0.005567813015047555,4.557762898336111,0.13732307522876222
7841.435576073487,4664.862354548748,-12095.295066152183,0.005187035900215492,5.79219568941896,0.13732307522876222
8173.411414578027,4709.79847923907,-12363.564647372965,0.0050568707108804975,6.2730884070244315,0.13732307522876222
8638.414560863692,4746.40208395149,-12697.79710676102,0.004876614316090917,6.997071338107496,0.13732307522876222
8743.266391667566,4750.379142163,-12766.44743354842,0.004836326281034863,7.168901891589956,0.13732307522876222
8758.795457602411,4750.833969764607,-12776.404836155634,0.004830370943907267,7.194629559509368,0.13732307522876222
8989.327436131058,4753.5111030696935,-12917.844737994179,0.004742323559872389,7.585195298352101,0.13732307522876222
9105.059327520208,4751.976055679695,-12984.34617512134,0.0046983813717358614,7.787509039657946,0.13732307522876222
9529.084165928634,4729.96533376633,-13202.342977927772,0.0045199391976772346,8.566142840923755,0.13732307522876222
9764.975559913675,4706.639228853492,-13306.323946946883,0.0044329352338124415,9.026023965438416,0.13732307522876222
9794.908556248805,4703.117064648465,-13318.62973542446,0.00442195164674554,9.085806907076071,0.13732307522876222
10089.422982650152,4661.782226721439,-13429.067408547846,0.004314582889961867,9.69176377347724,0.13732307522876222
2400.158462779149,2000.7330175313207,-4516.953205655205,0.007372536677411136,0.9639096215349929,0.14695743393712363
3756.2566397040773,2950.115434401703,-6890.657568193965,0.0067926193745005085,1.767727829392317,0.14695743393712363
4122.2215545675035,3178.167512110553,-7485.956788057192,0.006644774799046732,2.023633647952303,0.14695743393712363
4934.016579776976,3635.750214935335,-8723.844852472284,0.006314718759739527,2.6586996145951955,0.14695743393712363
5009.051374115344,3674.492606330447,-8832.153137802197,0.0062841427112352655,2.72241561845159,0.14695743393712363
5389.6060356020325,3861.227229381162,-9364.731935913936,0.00612907920959369,3.0595662415065252,0.14695743393712363
6615.758955895659,4344.927497196859,-10881.164411049816,0.005632080332910888,4.320930397751037,0.14695743393712363
