CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
1682.597182683918,1271.9328804212153,6.908020658704669,-4266.815175453827,0.006777031874203481,1.0,0.22,4300.0,7.13013232899229e-05
2972.6808096103787,2074.7461932025635,9.324984016422736,-6886.280339347366,0.006202320715162821,2.0,0.22,4250.0,0.0001423493553772791
4067.438069790366,2631.842582362579,9.201194006670534,-8703.763675840302,0.005759869965962985,3.0,0.22,4250.0,0.00021314588947975957
5036.213672033713,3029.3149890266623,8.616398821704502,-10061.097663378947,0.005382548524554247,4.0,0.22,4250.0,0.00028369269983912767
5912.77502131456,3320.7558370351726,7.923681028774711,-11126.704858655823,0.0050543733224123755,5.0,0.22,4250.0,0.0003539915419880172
6716.230949806994,3519.3439924160625,7.3490624383758565,-11989.280935216302,0.004746945683692573,6.0,0.22,4200.0,0.0004240441530120581
7460.068226166053,3656.4307148528255,6.702643199823445,-12709.547489381475,0.0044924543630381845,7.0,0.22,4200.0,0.0004938522518074282
8152.675708441973,3767.3038717292206,6.175603247163051,-13318.360559808083,0.00426467651560075,8.0,0.22,4200.0,0.0005634175393339245
8800.829526672384,3822.7737162909452,5.827057930797853,-13842.707011396655,0.004059344384629467,9.0,0.22,4200.0,0.000632741698863649
9412.206539266532,3826.064398444453,5.287992934848149,-14299.142707112202,0.0038587371583869794,10.0,0.22,4150.0,0.0007018263962254038
9988.815135761368,3830.4741654596933,4.872608689309579,-14699.056118669752,0.0036894576182446375,11.0,0.22,4150.0,0.0007706732800448598
10531.634518099507,3817.012550711612,4.774405736344007,-15047.685925640573,0.0035359504257766318,12.0,0.22,4150.0,0.0008392839819806442
11049.84692392199,3792.281754017578,4.470574088480905,-15360.239909532713,0.0033930161984952046,13.0,0.22,4150.0,0.0009076601169563551
11545.254307738069,3728.114569564294,4.283880113813352,-15646.107153979843,0.0032613297651437,14.0,0.22,4150.0,0.000975803283388641
12014.36852553844,3685.2396738579587,4.0547097597856805,-15893.70304993799,0.0031395846349776195,15.0,0.22,4150.0,0.001043715063411405
12466.04703421248,3606.146218387075,3.841328320856419,-16121.82089780186,0.003016739615575752,16.0,0.22,4100.0,0.0011113970230962158
12897.649690427117,3554.9245237974824,3.6285528255977706,-16324.583273019976,0.002911303814915504,17.0,0.22,4100.0,0.0011788507126690004
13310.558283032567,3501.463108472748,3.512696161547785,-16513.440712771822,0.0028131293079208352,18.0,0.22,4100.0,0.0012460776667230968
13711.380738810085,3413.727391207554,3.242501488605496,-16679.297849875198,0.0027205185973166383,19.0,0.22,4100.0,0.0013130794044287361
14091.237974608403,3357.7485629931325,3.094054195984935,-16825.885027708704,0.002634958658116471,20.0,0.22,4100.0,0.0013798574297390284
14459.591906819787,3267.8606385728376,3.0371448909088485,-16963.83392967259,0.002554584830063324,21.0,0.22,4100.0,0.0014464132315925215
14821.687041090609,3180.101067965668,2.735793377122961,-17091.25025318876,0.002476294605728411,22.0,0.22,4100.0,0.0015127482841123996
15164.766079638708,3126.425686347285,2.8172024653205847,-17208.656025808632,0.00240400232901073,23.0,0.22,4100.0,0.0015788640468023894
15495.428524803927,3038.8341456241374,2.682769277466684,-17307.361607766463,0.0023312758210343783,24.0,0.22,4050.0,0.0016447619647394403
15816.456439207604,2988.205093012358,2.5358435464780804,-17395.083491019308,0.002267470509651899,25.0,0.22,4050.0,0.0017104434687632388
16134.684302317646,2905.750891752279,2.453136801302141,-17493.31788211092,0.0022041100842186074,26.0,0.22,4050.0,0.0017759099756626212
16436.537803916435,2823.752068577322,2.3816199524759574,-17563.535086730495,0.002146830524392516,27.0,0.22,4050.0,0.001841162888358953
16726.306655166787,2778.0903913510665,2.3511654257307972,-17628.000841292454,0.0020932597164182226,28.0,0.22,4050.0,0.001906203596086499
17017.574620371917,2701.55928738294,2.1795193523766145,-17694.15288569164,0.00203872393899758,29.0,0.22,4050.0,0.0019710334745699186
17295.918592725702,2626.4777569921675,2.230977377820914,-17759.01461312865,0.001989511103240712,30.0,0.22,4050.0,0.002035653886198848
0.0,0.0,0.0,-2.628212131370674,0.007072633000324725,0.0,0.26,4300.0,0.0
1593.916818234716,1204.4265383102713,6.614014003467382,-4051.8923616560205,0.006435144949190465,1.0,0.26,4300.0,7.13013232899229e-05
